Region,Market,Chart,Name,Unit,Source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Worldwide,Digital Treatment & Care,User Penetration Comparison,El Salvador,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.027,0.031,0.038,0.043,0.048,0.053,0.056,0.06,0.063,0.066,0.068,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Equatorial Guinea,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.017,0.019,0.022,0.025,0.027,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Ethiopia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0.007,0.01,0.012,0.014,0.017,0.019,0.022,0.024,0.026,0.027,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Fiji,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.029,0.034,0.04,0.045,0.048,0.052,0.056,0.059,0.062,0.065,0.067,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Gabon,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.017,0.02,0.025,0.028,0.032,0.035,0.037,0.04,0.041,0.043,0.044,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Georgia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.04,0.046,0.053,0.057,0.061,0.065,0.069,0.073,0.076,0.079,0.082,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Gambia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0.01,0.012,0.013,0.015,0.016,0.017,0.018,0.019,0.02,0.02,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Ghana,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.022,0.025,0.03,0.033,0.036,0.04,0.042,0.045,0.048,0.05,0.052,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Guatemala,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.022,0.028,0.036,0.041,0.045,0.05,0.053,0.056,0.058,0.06,0.062,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Guinea,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0.014,0.019,0.023,0.027,0.032,0.035,0.037,0.039,0.041,0.043,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Guyana,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.018,0.023,0.033,0.037,0.043,0.05,0.054,0.057,0.061,0.064,0.067,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Haiti,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.009,0.011,0.013,0.015,0.016,0.018,0.019,0.019,0.02,0.021,0.021,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Honduras,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.018,0.022,0.027,0.03,0.033,0.036,0.038,0.039,0.041,0.042,0.043,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Iceland,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.092,0.102,0.116,0.126,0.132,0.139,0.146,0.153,0.159,0.166,0.171,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Iran,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.03,0.037,0.044,0.049,0.052,0.055,0.058,0.061,0.063,0.065,0.067,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Iraq,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.047,0.055,0.06,0.064,0.068,0.072,0.076,0.079,0.081,0.083,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Ivory Coast,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.014,0.019,0.026,0.03,0.033,0.035,0.037,0.038,0.039,0.04,0.041,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Jamaica,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.035,0.039,0.045,0.049,0.053,0.057,0.06,0.064,0.066,0.069,0.071,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Kazakhstan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.036,0.041,0.048,0.051,0.054,0.058,0.061,0.064,0.067,0.07,0.073,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Jordan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.032,0.035,0.04,0.042,0.045,0.048,0.051,0.053,0.056,0.058,0.06,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Kenya,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.016,0.02,0.027,0.031,0.034,0.038,0.041,0.043,0.045,0.047,0.048,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Kuwait,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.055,0.058,0.066,0.074,0.079,0.084,0.088,0.092,0.097,0.101,0.105,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Kyrgyzstan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.026,0.029,0.034,0.038,0.041,0.044,0.047,0.05,0.052,0.053,0.055,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Laos,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.023,0.027,0.034,0.039,0.043,0.047,0.051,0.053,0.056,0.058,0.06,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Lebanon,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.04,0.046,0.054,0.058,0.061,0.066,0.071,0.076,0.08,0.085,0.089,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Lesotho,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.016,0.018,0.022,0.024,0.025,0.027,0.028,0.029,0.03,0.03,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Luxembourg,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.098,0.108,0.121,0.131,0.136,0.143,0.149,0.156,0.162,0.168,0.173,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Madagascar,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.009,0.011,0.014,0.017,0.02,0.022,0.025,0.027,0.029,0.03,0.031,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Malawi,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0.011,0.015,0.018,0.022,0.026,0.03,0.033,0.035,0.036,0.038,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Malta,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.049,0.053,0.058,0.06,0.063,0.066,0.069,0.072,0.075,0.077,0.08,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Mauritius,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.027,0.031,0.037,0.041,0.045,0.049,0.053,0.057,0.061,0.064,0.068,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Mongolia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.032,0.035,0.041,0.046,0.049,0.054,0.058,0.062,0.065,0.069,0.072,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Moldova,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.046,0.053,0.062,0.067,0.066,0.067,0.073,0.079,0.084,0.089,0.093,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Montenegro,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.046,0.052,0.059,0.062,0.065,0.069,0.072,0.076,0.079,0.083,0.086,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Mozambique,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0.01,0.012,0.014,0.016,0.017,0.019,0.02,0.02,0.02,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Oman,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.055,0.063,0.073,0.08,0.085,0.091,0.095,0.1,0.104,0.108,0.111,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Namibia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.033,0.037,0.044,0.05,0.055,0.06,0.064,0.068,0.072,0.075,0.078,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Nepal,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.017,0.02,0.024,0.026,0.028,0.031,0.033,0.036,0.038,0.039,0.041,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Nicaragua,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.022,0.026,0.032,0.036,0.04,0.043,0.045,0.048,0.049,0.051,0.052,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Niger,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.007,0.008,0.009,0.009,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Pakistan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.014,0.014,0.014,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Panama,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.039,0.045,0.053,0.057,0.061,0.066,0.07,0.074,0.078,0.082,0.085,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Papua New Guinea,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.007,0.009,0.012,0.016,0.019,0.023,0.027,0.031,0.034,0.037,0.04,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Paraguay,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.029,0.033,0.04,0.044,0.047,0.051,0.055,0.058,0.062,0.064,0.067,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Peru,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.047,0.054,0.064,0.071,0.076,0.081,0.086,0.091,0.096,0.1,0.103,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Timor-Leste,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.017,0.02,0.024,0.026,0.028,0.031,0.032,0.034,0.035,0.036,0.037,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Puerto Rico,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.025,0.026,0.028,0.029,0.029,0.031,0.032,0.033,0.035,0.036,0.037,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Qatar,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.053,0.058,0.068,0.076,0.082,0.089,0.096,0.103,0.109,0.116,0.122,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Rwanda,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.012,0.014,0.019,0.022,0.025,0.028,0.031,0.032,0.033,0.034,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Senegal,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.024,0.028,0.033,0.034,0.034,0.036,0.037,0.037,0.038,0.039,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Seychelles,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.063,0.072,0.082,0.088,0.093,0.099,0.105,0.11,0.115,0.12,0.125,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Sierra Leone,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.012,0.016,0.022,0.028,0.034,0.041,0.047,0.052,0.056,0.06,0.064,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Zimbabwe,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.015,0.019,0.022,0.025,0.028,0.031,0.034,0.037,0.039,0.041,0.043,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Sudan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.013,0.014,0.016,0.017,0.018,0.019,0.02,0.02,0.021,0.021,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Suriname,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.021,0.024,0.029,0.032,0.035,0.039,0.041,0.044,0.047,0.049,0.051,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Tajikistan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0.009,0.012,0.013,0.014,0.016,0.017,0.018,0.019,0.019,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Togo,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.011,0.014,0.019,0.024,0.029,0.035,0.04,0.044,0.047,0.05,0.053,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,United Arab Emirates,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.086,0.093,0.103,0.109,0.114,0.119,0.124,0.129,0.133,0.137,0.141,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Tunisia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.038,0.043,0.05,0.055,0.059,0.065,0.07,0.075,0.079,0.084,0.088,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Turkmenistan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.013,0.016,0.02,0.023,0.026,0.029,0.031,0.034,0.036,0.037,0.039,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Uganda,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.009,0.011,0.013,0.015,0.017,0.019,0.02,0.021,0.022,0.023,0.023,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Ukraine,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.042,0.047,0.044,0.046,0.037,0.048,0.049,0.05,0.051,0.052,0.053,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,North Macedonia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.043,0.048,0.056,0.061,0.065,0.069,0.073,0.077,0.08,0.084,0.087,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Egypt,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.021,0.024,0.029,0.033,0.037,0.041,0.045,0.049,0.052,0.055,0.058,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Tanzania,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.008,0.012,0.017,0.02,0.022,0.025,0.026,0.028,0.029,0.03,0.03,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Burkina Faso,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.007,0.008,0.009,0.01,0.012,0.013,0.013,0.014,0.015,0.015,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Uruguay,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.066,0.074,0.085,0.092,0.099,0.106,0.112,0.118,0.124,0.13,0.135,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Uzbekistan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.029,0.034,0.04,0.043,0.046,0.049,0.052,0.055,0.057,0.059,0.061,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Zambia,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.015,0.017,0.021,0.024,0.027,0.029,0.031,0.033,0.034,0.035,0.036,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Albania,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.039,0.044,0.051,0.055,0.058,0.062,0.065,0.068,0.071,0.073,0.076,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Algeria,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.026,0.029,0.034,0.037,0.039,0.042,0.043,0.045,0.047,0.048,0.049,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,User Penetration Comparison,Taiwan,percent,Statista Market Insights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.028,0.032,0.038,0.041,0.043,0.046,0.049,0.052,0.054,0.057,0.059,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,Telecommunication,Fixed-Broadband Subscriptions (per 100 Capita),Undefined,Statista Market Insights,0.48,0.69,1.13,1.71,2.54,3.48,4.42,5.42,6.28,7.09,7.87,8.72,9.34,9.85,10.27,11.68,12.63,13.93,14.38,15.16,16.2,17.42,18.47,19.4,20.54,21.63,22.71,23.77,24.81,25.84,26.86,27.87,28.88,29.88,30.88,31.89,32.92,33.97,35.06,36.21,37.43,38.76,40.22,41.87,43.76,45.96,48.55,51.66,55.41,59.99,65.61
Worldwide,Digital Treatment & Care,Telecommunication,Mobile Broadband Connections (per 100 Capita),Undefined,Statista Market Insights,0,0,0,0,0,0,0,8.02,7.9,9.38,12.65,17.43,22.53,27.89,37.42,45.63,52.99,64,70.84,76.02,80.03,84.37,88.19,92.91,97.13,100.88,104.22,107.19,109.82,112.15,114.21,116.03,117.63,119.03,120.26,121.34,122.28,123.1,123.8,124.41,124.93,125.38,125.75,126.07,126.32,126.53,126.7,126.82,126.91,126.96,126.99
Worldwide,Digital Treatment & Care,Household Income,Gini Index,Undefined,Statista Market Insights,0.389,0.389,0.39,0.389,0.389,0.389,0.389,0.39,0.39,0.389,0.389,0.388,0.387,0.381,0.38,0.378,0.377,0.379,0.375,0.377,0.376,0.376,0.375,0.374,0.373,0.372,0.371,0.371,0.37,0.37,0.369,0.369,0.368,0.368,0.368,0.367,0.367,0.367,0.367,0.367,0.366,0,0,0,0,0,0,0,0,0,0
Worldwide,Digital Treatment & Care,Population,Population,Undefined,Statista Market Insights,"5,955,193,483","6,033,392,311","6,110,152,554","6,186,462,266","6,263,511,320","6,340,799,505","6,418,291,282","6,497,166,932","6,577,630,511","6,659,330,717","6,741,502,113","6,823,920,172","6,907,856,938","6,992,658,630","7,077,083,731","7,160,355,480","7,242,120,831","7,322,848,019","7,400,691,792","7,474,905,639","7,542,867,650","7,602,801,448","7,662,115,645","7,723,332,688","7,783,980,419","7,844,281,021","7,903,994,474","7,963,012,371","8,021,116,316","8,078,291,287","8,134,530,018","8,189,875,071","8,244,317,093","8,297,835,715","8,350,446,236","8,402,146,414","8,452,876,765","8,502,568,591","8,551,215,658","8,598,760,062","8,645,122,804",0,0,0,0,0,0,0,0,0,0
